ee0da3eb6d23b31f09abf404af59f57c4e956d5806719595e18dab6a0f8387ec	T cells were all reduced in the treated _ANATOMICALENTITY_ of _PROTEIN_ KO mice.	PMID:31111624	TRPA1	PR:000000699	[[48..53]]	skin	UBERON:0002097	[[40..44]]	null	62	N	T cells were all reduced in the treated skin of TRPA1 KO mice.	Transient receptor potential ankyrin 1 (TRPA1) positively regulates imiquimod-induced, psoriasiform dermal inflammation in mice.|||||||| T cells were all reduced in the treated skin of TRPA1 KO mice. Lastly, mRNA expression levels of IL-1β, IL-6, IL-23, IL-17A, IL-17F and IL-22 were decreased in TRPA1 KO mice. In summary, these results suggest a key role for TRPA1 in psoriasiform inflammation and raising its potential as a target for therapeutic intervention.
f26a534245d982d68b8bd2aed3489aabd76af231514837790079ce8f9533a821	Archived _ANATOMICALENTITY_ from _PROTEIN_+ lesions was tested for 37 HPV types.	PMID:31680146	CIN2	PR:000007038	[[21..25]]	tissue	UBERON:0000479	[[9..15]]	null	63	N	Archived tissue from CIN2+ lesions was tested for 37 HPV types.	Effectiveness of 1, 2, AND 3 Human Papillomavirus Vaccine doses against HPV-16/18 positive High-grade Cervical Lesions.||||||||Before 2016, human papillomavirus (HPV) vaccination was recommended in a three-dose schedule; however, many vaccine-eligible U.S. females received <3 doses, providing an opportunity to evaluate real-world vaccine effectiveness (VE) of 1, 2, and 3 doses. We analyzed data on cervical intraepithelial neoplasia grades 2-3 and adenocarcinoma in situ (CIN2+) from the HPV Vaccine Impact Monitoring Project (HPV-IMPACT), 2008-2014. Archived tissue from CIN2+ lesions was tested for 37 HPV types. Women were classified by number of doses received ≥24 months before CIN2+ detection. Using a test-negative design, VE was estimated as 1-adjusted odds ratio from a logistic regression model that compared vaccination history for women whose lesions tested positive for HPV-16/18 (vaccine-type cases) with all other CIN2+ (controls). Among 3,300 women with CIN2+, typing results, and vaccine history available, 1,561 (47%) were HPV-16/18 positive, 136 received (4%) 1 dose, 108 (3%) 2 doses, and 325 (10%) 3 doses. Adjusted odds ratios for vaccination with 1, 2, and 3 doses were 0.53 (95% confidence interval: 0.37, 0.76; VE=47%), 0.45 (95% confidence interval: 0.30, 0.69; VE=55%), and 0.26 (95% confidence interval 0.20, 0.35; VE=74%). We found significant VE against vaccine-type CIN2+ after 3 doses of HPV vaccine and lower but significant VE with 1 or 2 doses.
cd2b453e997b4b756a7e303b63c6bf38946c7f5e39e65874008e7050c3344a9c	However, the roles of _PROTEIN_ in _ANATOMICALENTITY_ cancer are still unclear.	PMID:31544897	UFC1	PR:000017039	[[22..26]]	breast	UBERON:0000310	[[30..36]]	null	62	N	However, the roles of UFC1 in breast cancer are still unclear.	Long Non-Coding RNA (LncRNA) UFC1/miR-34a Contributes to Proliferation and Migration in Breast Cancer.||||||||BACKGROUND At present, a number of long non-coding RNAs (lncRNAs) have been realized as the critical regulators of breast cancers. Current evidence indicates that dysregulation of UFC1 contributes to the tumorigenesis and progression of various types of human cancer. However, the roles of UFC1 in breast cancer are still unclear. MATERIAL AND METHODS Firstly, we measured the expression of UFC1 in breast cancer tissues and cells lines compared with corresponding controls. Then, cell functional assays were performed to determine the roles of UFC1 in breast cancer progression in vitro. Moreover, the correlation between UFC1 and miR-34a was determined by luciferase reporter assays. Further, the role of miR-34a in regulating biological function of breast cancer and its downstream target CXCL10 was applied by a series of functional assays. RESULTS In present study, we found that UFC1 was highly expressed in breast tissue and cells lines compared with normal tissues and cell lines. Silenced UFC1 suppressed multiple biological activities of breast cancer cells, which also functioned as a miR-34a sponge in breast cancer. Furthermore, over-expressing miR-34a could prominently suppress cell growth, invasion, migration and inducing apoptosis in breast cancer cells. In addition, we verified that miR-34a was a target of CXCL10 by bioinformatics analysis and luciferase reporter assay. CONCLUSIONS LncRNA UFC1 regulated biological activity of breast cancer via miR-34a/CXCL10 axis, providing a novel diagnosis biomarker and potential therapeutic target for breast cancer.
af5fe75afbf8a0cf033cda76f26a3cf4ee22e7beb8ff69f803ed00bac152baf1	Genomic Mismatch at _PROTEIN_ Locus and _ANATOMICALENTITY_ Allograft Rejection.	PMID:31461603	LIMS1	PR:000009818	[[20..25]]	Kidney	UBERON:0002113	[[36..42]]	null	63	N	Genomic Mismatch at LIMS1 Locus and Kidney Allograft Rejection.	Genomic Mismatch at LIMS1 Locus and Kidney Allograft Rejection.
bd0250e89d156a2beb5cf26613b8fbf2050a20e777419983839feeeb69a861a7	New insights into energy and _PROTEIN_ homeostasis by the _ANATOMICALENTITY_.	PMID:31388129	protein	PR:000000001	[[29..36]]	kidney	UBERON:0002113	[[56..62]]	null	63	N	New insights into energy and protein homeostasis by the kidney.	New insights into energy and protein homeostasis by the kidney.
cb7d5b42ee63979bc6dcf162dcb65c9e03d890160c697c642b8841ecf1ce9326	_PROTEIN_ as a Screening Biomarker in _ANATOMICALENTITY_ Sepsis.	PMID:31564268	C-reactive Protein	PR:000005897	[[0..18]]	Neonatal	UBERON:0007221	[[47..55]]	null	63	N	C-reactive Protein as a Screening Biomarker in Neonatal Sepsis.	C-reactive Protein as a Screening Biomarker in Neonatal Sepsis.||||||||To measure validity of C-reactive protein (CRP) as screening test for neonatal sepsis (NS) and compare its screening validity between early onset neonatal sepsis (EONS) and late onset neonatal sepsis (LONS).||||Cross-sectional study Place and Duration of Study: Neonatal Unit, Town Children Hospital, Peshawar, Khyber Pukhtunkhawa, from August 2016 to February 2017.||||A total of 385 neonates from age 0 to 28 days with clinical features of neonatal sepsis were sampled using consecutive sampling technique. Two groups were identified, i.e. early onset neonatal sepsis (age <72 hours) and late onset neonatal sepsis (age >72 hours). Each neonate was sampled for blood culture and C-reactive protein (CRP). Diagnosis of neonatal sepsis was established through a positive blood culture. Data was analysed using SPSS V 25.0. Sensitivity, specificity, negative predictive value (NPV) and positive predictive value (PPV) of CRP was measured and compared in each group.||||Analysis showed a low validity of CRP as screening test in neonatal sepsis (Sensitivity=35.525%, specificity=58.0%, PPV=85% and NPV=11.83%). Initial screening test validity of CRP was low in EONS (sensitivity=17.16%, specificity=58.33%, PPV=72.72% and NPV=9.81%) compared to LONS (sensitivity=77.45%, specificity=57.14%, PPV=92.94% and NPV=25.80) Conclusion: CRP as a screening test has low screening validity in early onset neonatal sepsis compared to late onset sepsis.
d1d48fe28f423baf7128c6b2685241cd43e636ea398ccd9b19178182f4a5da44	We aimed to study _PROTEIN_ levels in patients with _ANATOMICALENTITY_ cirrhosis.	PMID:31153538	PTX3	PR:000013490	[[18..22]]	liver	UBERON:0002107	[[47..52]]	null	63	N	We aimed to study PTX3 levels in patients with liver cirrhosis.	Circulating levels of pentraxin-3 (PTX3) in patients with liver cirrhosis.||||||||Despite the circulating levels of PTX3 were related to the severity of various diseases, there are no studies investigating its role in patients with liver cirrhosis. We aimed to study PTX3 levels in patients with liver cirrhosis.||||A prospective cohort study included 130 patients hospitalized for acute decompensation of liver cirrhosis, 29 stable cirrhotic outpatients and 32 healthy controls evaluated in a tertiary hospital in Southern Brasil.||||The median PTX3 level was significantly higher in stable cirrhotic patients compared to controls (2.6 vs. 1.1 ng/mL; p < 0.001), hospitalized cirrhotic patients compared to controls (3.8 vs. 1.1 ng/mL; p < 0.001), and hospitalized cirrhotic patients compared to stable cirrhotic patients (3.8 vs. 2.6 ng/ mL; p = 0.001). A positive correlation was found between PTX3 and serum creatinine (r = 0.220; p = 0.012), Chronic Liver Failure -Sequential Organ Failure Assessment score (CLIF-SOFA) (r = 0.220; p = 0.010), MELD (r = 0.279; p = 0.001) and Child-Pugh score (r = 0.224; p = 0.010). Significantly higher levels of PTX3 were observed in patients on admission with ACLF (8.9 vs. 3.1 ng/mL; p < 0.001) and MELD score ≥ 20 (6.6 vs. 3.4 ng/mL; p = 0.002). Death within 90 days occurred in 30.8% of patients and was associated with higher levels of PTX3 (5.3 vs. 3.4 ng/mL; p = 0.009). The probability of Kaplan-Meier survival was 77.0% in patients with PTX-3 < 5.3 ng mL (upper tercile) and 53.5% in those with PTX3 ≥ 5.3 ng/mL (p = 0.002).||||These results indicate the potential for use of PTX3 as an inflammatory biomarker for the prognosis of patients with hepatic cirrhosis.
eae8b6cd78800c7800a4a810d752652e3334af847253a83090fe25c6b4ee3151	Roles of HIFs and _PROTEIN_ in angiogenesis in the _ANATOMICALENTITY_ and brain.	PMID:31403471	VEGF	PR:000017284	[[18..22]]	retina	UBERON:0000966	[[46..52]]	null	63	N	Roles of HIFs and VEGF in angiogenesis in the retina and brain.	Roles of HIFs and VEGF in angiogenesis in the retina and brain.||||||||Vascular development in the mammalian retina is a paradigm for CNS vascular development in general, and its study is revealing fundamental mechanisms that explain the efficacy of antiangiogenic therapies in retinal vascular disease. During development of the mammalian retina, hypoxic astrocytes are hypothesized to secrete VEGF, which attracts growing endothelial cells as they migrate radially from the optic disc. However, published tests of this model using astrocyte-specific deletion of Vegf in the developing mouse retina appear to contradict this theory. Here, we report that selectively eliminating Vegf in neonatal retinal astrocytes with a Gfap-Cre line that recombines with approximately 100% efficiency had no effect on proliferation or radial migration of astrocytes, but completely blocked radial migration of endothelial cells, strongly supporting the hypoxic astrocyte model. Using additional Cre driver lines, we found evidence for essential and partially redundant actions of retina-derived (paracrine) and astrocyte-derived (autocrine) VEGF in controlling astrocyte proliferation and migration. We also extended previous studies by showing that HIF-1α in retinal neurons and HIF-2α in Müller glia play distinct roles in retinal vascular development and disease, adding to a growing body of data that point to the specialization of these 2 hypoxia-sensing transcription factors.
ef03e2e46cfcf2eba6d5edf331087c00aee5107f13ab739543a7d21e7ea59b51	_PROTEIN_ in _ANATOMICALENTITY_ cancer: A wolf in sheep's clothing?	PMID:31002873	Androgen receptor	PR:000004191	[[0..17]]	breast	UBERON:0000310	[[21..27]]	null	63	N	Androgen receptor in breast cancer: A wolf in sheep's clothing?	Androgen receptor in breast cancer: A wolf in sheep's clothing? A lesson from prostate cancer.||||||||The possibility that a receptor for androgen is expressed in Breast Cancer (BC) is fascinating given that the tumor is predominantly estrogen-dependent. The androgen receptor (AR) is emerging as a new marker and a potential new therapeutic target in the treatment of BC patients. The recent availability of selective AR inhibitors (e.g. bicalutamide, enzalutamide, apalutamide) approved for the treatment of prostate cancer has opened up the possibility to use them in BC patients whose tumors express AR. However, AR appears to have various functions according to the BC subtype, e.g. ER-positive or triple negative BC and the patient prognosis is different on the basis of the presence or absence of estrogen and progesterone receptors. Moreover, a different AR expression was seen according to the various ethnicities. Of note, in population at low economical income, the availability of anti-AR compounds at low cost could open the possibility to treat AR-positive triple negative BC that are highly present in these populations. Up to now, AR detection is not routinely performed in BC. The standardization of AR detection methods could render AR an easily detectable marker in primary BC and metastatic samples. Nevertheless, the overall concordance of 60% of AR expression in primary tumor and metastasis implies that a clinician who need the AR value to give anti-AR therapy should have the data on both the tumor materials. Following the comprehensive studies on prostate cancer the possibility to test AR on liquid biopsies suggest the use of this biomarker for a real-time disease monitoring. Finally, considering the possibility to treat patients with immune checkpoint inhibitors there is the need to know the relation between microenvironment and AR in BC.
ba29b2f5fde2e8f3e3423428e48afc34bb47e625e80b5d5e5f3ac08423530c2b	Serum _PROTEIN_ levels reflect clinical features of _ANATOMICALENTITY_ HLH.	PMID:31695540	HMGB1	PR:O49596	[[6..11]]	childhood	UBERON:0034919	[[48..57]]	null	62	Y	Serum HMGB1 levels reflect clinical features of childhood HLH.	Serum high mobility group box protein 1 (HMGB1) levels reflect clinical features of childhood hemophagocytic lymphohistiocytosis.||||||||Hemophagocytic lymphohistiocytosis (HLH) is a potentially lethal hyperinflammatory disorder. For further understanding of the pathogenesis of HLH, we examined serum levels of high mobility group box protein 1 (HMGB1) in children with HLH.||||Serum HMGB1 levels were measured in 28 patients with HLH and 6 normal controls using a quantitative enzyme-linked immunosorbent assay. The patients were 21 boys and 7 girls, aged from 10 days to 21 years, with a median age of 8.5 years. The underlying conditions of HLH were infection-associated HLH in 18 patients, malignancy-associated HLH in 7 patients, and genetic HLH in 3 patients. The relations between serum HMGB1 levels and clinical symptoms and laboratory parameters were analyzed.||||=0.013).||||Serum HMGB1 levels reflect clinical features of childhood HLH. HMGB1 is a potential mediator involved in the pathogenesis and determining the clinical findings of HLH.
